ID,SystemCodeNumber,Capacity,Lat_x,Long_x,Occupancy,Vehicle,Traffic,QueueLength,IsSpecialDay,Date,Time,Timestamp,Occ_rate,Demand_rate_min,nearest_system
10506,Others-CCCPS119a,2803,26.14754061,91.72797041,596,car,high,8,0,2016-10-04,13:02:00,2016-10-04 13:02:00,21.262932572244026,-0.24242424242424243,Others-CCCPS8
3947,BHMMBMMBX01,687,20.0000347,78.00000286,648,car,high,8,0,2016-10-04,13:29:00,2016-10-04 13:29:00,94.32314410480349,-0.1111111111111111,BHMNCPHST01
6571,BHMNCPNST01,485,26.14004753,91.73097233,375,bike,high,7,0,2016-10-04,13:29:00,2016-10-04 13:29:00,77.31958762886599,0.030303030303030304,BHMNCPHST01
11,BHMBCCMKT01,577,26.14453614,91.73617216,263,car,high,7,0,2016-10-04,13:29:00,2016-10-04 13:29:00,45.58058925476603,-0.2222222222222222,BHMBCCTHL01
5259,BHMNCPHST01,1200,26.14001386,91.73099967,758,car,average,6,0,2016-10-04,13:29:00,2016-10-04 13:29:00,63.16666666666667,-0.5555555555555556,BHMNCPNST01
10507,Others-CCCPS119a,2803,26.14754061,91.72797041,581,car,high,7,0,2016-10-04,13:29:00,2016-10-04 13:29:00,20.727791651801642,-0.5555555555555556,Others-CCCPS8
1323,BHMBCCTHL01,387,26.14449459,91.73620513,331,car,high,7,0,2016-10-04,13:29:00,2016-10-04 13:29:00,85.52971576227391,-0.07407407407407407,BHMBCCMKT01
17067,Shopping,1920,26.15050395,91.73353109,1432,cycle,high,9,0,2016-10-04,13:29:00,2016-10-04 13:29:00,74.58333333333333,-0.5925925925925926,BHMEURBRD01
2635,BHMEURBRD01,470,26.14901995,91.7395035,450,car,high,8,0,2016-10-04,13:29:00,2016-10-04 13:29:00,95.74468085106383,-0.2962962962962963,Shopping
11819,Others-CCCPS135a,3883,26.14749943,91.72800489,3184,bike,high,10,0,2016-10-04,13:29:00,2016-10-04 13:29:00,81.99845480298738,-1.7777777777777777,Others-CCCPS202
14443,Others-CCCPS8,1322,26.14754886,91.72799519,811,truck,high,8,0,2016-10-04,13:29:00,2016-10-04 13:29:00,61.3464447806354,0.037037037037037035,Others-CCCPS119a
9195,Others-CCCPS105a,2009,26.14747299,91.72804914,1459,car,high,8,0,2016-10-04,13:29:00,2016-10-04 13:29:00,72.6231956197113,-0.07407407407407407,Others-CCCPS202
7883,Broad Street,690,26.13795775,91.74099445,648,cycle,high,8,0,2016-10-04,13:29:00,2016-10-04 13:29:00,93.91304347826087,-0.4444444444444444,BHMBCCTHL01
13131,Others-CCCPS202,2937,26.14749053,91.72799688,1360,car,high,9,0,2016-10-04,13:29:00,2016-10-04 13:29:00,46.30575417092271,-0.25925925925925924,Others-CCCPS135a
15755,Others-CCCPS98,3103,26.14749998,91.72797778,1273,cycle,high,8,0,2016-10-04,13:29:00,2016-10-04 13:29:00,41.02481469545601,-0.5555555555555556,Others-CCCPS135a
10508,Others-CCCPS119a,2803,26.14754061,91.72797041,576,car,average,4,0,2016-10-04,14:02:00,2016-10-04 14:02:00,20.549411344987515,-0.15151515151515152,Others-CCCPS8
14444,Others-CCCPS8,1322,26.14754886,91.72799519,815,truck,average,4,0,2016-10-04,14:02:00,2016-10-04 14:02:00,61.64901664145235,0.12121212121212122,Others-CCCPS119a
5260,BHMNCPHST01,1200,26.14001386,91.73099967,757,car,average,5,0,2016-10-04,14:02:00,2016-10-04 14:02:00,63.083333333333336,-0.030303030303030304,BHMNCPNST01
13132,Others-CCCPS202,2937,26.14749053,91.72799688,1352,car,average,5,0,2016-10-04,14:02:00,2016-10-04 14:02:00,46.03336738168199,-0.24242424242424243,Others-CCCPS135a
6572,BHMNCPNST01,485,26.14004753,91.73097233,381,car,average,5,0,2016-10-04,14:02:00,2016-10-04 14:02:00,78.55670103092784,0.18181818181818182,BHMNCPHST01
15756,Others-CCCPS98,3103,26.14749998,91.72797778,1262,car,average,5,0,2016-10-04,14:02:00,2016-10-04 14:02:00,40.67031904608444,-0.3333333333333333,Others-CCCPS135a
11820,Others-CCCPS135a,3883,26.14749943,91.72800489,3145,truck,average,5,0,2016-10-04,14:02:00,2016-10-04 14:02:00,80.99407674478496,-1.1818181818181819,Others-CCCPS202
12,BHMBCCMKT01,577,26.14453614,91.73617216,238,car,high,5,0,2016-10-04,14:02:00,2016-10-04 14:02:00,41.24783362218371,-0.7575757575757576,BHMBCCTHL01
7884,Broad Street,690,26.13795775,91.74099445,639,car,high,6,0,2016-10-04,14:02:00,2016-10-04 14:02:00,92.6086956521739,-0.2727272727272727,BHMBCCTHL01
17068,Shopping,1920,26.15050395,91.73353109,1430,car,average,5,0,2016-10-04,14:02:00,2016-10-04 14:02:00,74.47916666666666,-0.06060606060606061,BHMEURBRD01
9196,Others-CCCPS105a,2009,26.14747299,91.72804914,1452,car,average,5,0,2016-10-04,14:02:00,2016-10-04 14:02:00,72.27476356396217,-0.21212121212121213,Others-CCCPS202
1324,BHMBCCTHL01,387,26.14449459,91.73620513,332,car,average,4,0,2016-10-04,14:02:00,2016-10-04 14:02:00,85.78811369509044,0.030303030303030304,BHMBCCMKT01
3948,BHMMBMMBX01,687,20.0000347,78.00000286,637,car,high,6,0,2016-10-04,14:02:00,2016-10-04 14:02:00,92.72197962154294,-0.3333333333333333,BHMNCPHST01
2636,BHMEURBRD01,470,26.14901995,91.7395035,446,car,average,4,0,2016-10-04,14:02:00,2016-10-04 14:02:00,94.8936170212766,-0.12121212121212122,Shopping
3949,BHMMBMMBX01,687,20.0000347,78.00000286,627,truck,average,4,0,2016-10-04,14:29:00,2016-10-04 14:29:00,91.26637554585153,-0.37037037037037035,BHMNCPHST01
11821,Others-CCCPS135a,3883,26.14749943,91.72800489,3113,bike,average,5,0,2016-10-04,14:29:00,2016-10-04 14:29:00,80.16997167138811,-1.1851851851851851,Others-CCCPS202
13133,Others-CCCPS202,2937,26.14749053,91.72799688,1318,car,average,5,0,2016-10-04,14:29:00,2016-10-04 14:29:00,44.87572352740892,-1.2592592592592593,Others-CCCPS135a
17069,Shopping,1920,26.15050395,91.73353109,1429,car,average,4,0,2016-10-04,14:29:00,2016-10-04 14:29:00,74.42708333333333,-0.037037037037037035,BHMEURBRD01
1325,BHMBCCTHL01,387,26.14449459,91.73620513,322,car,average,3,0,2016-10-04,14:29:00,2016-10-04 14:29:00,83.20413436692506,-0.37037037037037035,BHMBCCMKT01
13,BHMBCCMKT01,577,26.14453614,91.73617216,215,truck,average,3,0,2016-10-04,14:29:00,2016-10-04 14:29:00,37.26169844020797,-0.8518518518518519,BHMBCCTHL01
10509,Others-CCCPS119a,2803,26.14754061,91.72797041,560,car,average,4,0,2016-10-04,14:29:00,2016-10-04 14:29:00,19.978594363182307,-0.5925925925925926,Others-CCCPS8
2637,BHMEURBRD01,470,26.14901995,91.7395035,433,bike,average,4,0,2016-10-04,14:29:00,2016-10-04 14:29:00,92.12765957446808,-0.48148148148148145,Shopping
9197,Others-CCCPS105a,2009,26.14747299,91.72804914,1420,bike,high,7,0,2016-10-04,14:29:00,2016-10-04 14:29:00,70.68193130910902,-1.1851851851851851,Others-CCCPS202
7885,Broad Street,690,26.13795775,91.74099445,621,car,average,4,0,2016-10-04,14:29:00,2016-10-04 14:29:00,90.0,-0.6666666666666666,BHMBCCTHL01
15757,Others-CCCPS98,3103,26.14749998,91.72797778,1238,car,average,5,0,2016-10-04,14:29:00,2016-10-04 14:29:00,39.89687399291009,-0.8888888888888888,Others-CCCPS135a
14445,Others-CCCPS8,1322,26.14754886,91.72799519,793,bike,average,4,0,2016-10-04,14:29:00,2016-10-04 14:29:00,59.98487140695915,-0.8148148148148148,Others-CCCPS119a
6573,BHMNCPNST01,485,26.14004753,91.73097233,373,car,average,4,0,2016-10-04,14:29:00,2016-10-04 14:29:00,76.90721649484537,-0.2962962962962963,BHMNCPHST01
5261,BHMNCPHST01,1200,26.14001386,91.73099967,760,car,average,4,0,2016-10-04,14:29:00,2016-10-04 14:29:00,63.33333333333333,0.1111111111111111,BHMNCPNST01
1326,BHMBCCTHL01,387,26.14449459,91.73620513,307,truck,average,4,0,2016-10-04,14:57:00,2016-10-04 14:57:00,79.32816537467701,-0.5357142857142857,BHMBCCMKT01
3950,BHMMBMMBX01,687,20.0000347,78.00000286,593,cycle,average,4,0,2016-10-04,14:57:00,2016-10-04 14:57:00,86.31732168850073,-1.2142857142857142,BHMNCPHST01
11822,Others-CCCPS135a,3883,26.14749943,91.72800489,3011,car,average,6,0,2016-10-04,14:57:00,2016-10-04 14:57:00,77.54313674993561,-3.642857142857143,Others-CCCPS202
6574,BHMNCPNST01,485,26.14004753,91.73097233,354,bike,average,4,0,2016-10-04,14:57:00,2016-10-04 14:57:00,72.98969072164948,-0.6785714285714286,BHMNCPHST01
17070,Shopping,1920,26.15050395,91.73353109,1381,car,average,5,0,2016-10-04,14:57:00,2016-10-04 14:57:00,71.92708333333333,-1.7142857142857142,BHMEURBRD01
10510,Others-CCCPS119a,2803,26.14754061,91.72797041,529,bike,average,4,0,2016-10-04,14:57:00,2016-10-04 14:57:00,18.872636460934714,-1.1071428571428572,Others-CCCPS8
2638,BHMEURBRD01,470,26.14901995,91.7395035,426,car,average,4,0,2016-10-04,14:57:00,2016-10-04 14:57:00,90.63829787234042,-0.25,Shopping
9198,Others-CCCPS105a,2009,26.14747299,91.72804914,1346,car,average,4,0,2016-10-04,14:57:00,2016-10-04 14:57:00,66.99850671976108,-2.642857142857143,Others-CCCPS202
15758,Others-CCCPS98,3103,26.14749998,91.72797778,1169,car,average,5,0,2016-10-04,14:57:00,2016-10-04 14:57:00,37.67321946503384,-2.4642857142857144,Others-CCCPS135a
7886,Broad Street,690,26.13795775,91.74099445,606,car,average,5,0,2016-10-04,14:57:00,2016-10-04 14:57:00,87.82608695652175,-0.5357142857142857,BHMBCCTHL01
14446,Others-CCCPS8,1322,26.14754886,91.72799519,753,cycle,average,4,0,2016-10-04,14:57:00,2016-10-04 14:57:00,56.95915279878972,-1.4285714285714286,Others-CCCPS119a
5262,BHMNCPHST01,1200,26.14001386,91.73099967,727,car,average,4,0,2016-10-04,14:57:00,2016-10-04 14:57:00,60.583333333333336,-1.1785714285714286,BHMNCPNST01
13134,Others-CCCPS202,2937,26.14749053,91.72799688,1267,bike,high,7,0,2016-10-04,14:57:00,2016-10-04 14:57:00,43.13925774599932,-1.8214285714285714,Others-CCCPS135a
14,BHMBCCMKT01,577,26.14453614,91.73617216,192,bike,average,3,0,2016-10-04,14:57:00,2016-10-04 14:57:00,33.27556325823224,-0.8214285714285714,BHMBCCTHL01
7887,Broad Street,690,26.13795775,91.74099445,581,car,low,2,0,2016-10-04,15:30:00,2016-10-04 15:30:00,84.20289855072464,-0.7575757575757576,BHMBCCTHL01
1327,BHMBCCTHL01,387,26.14449459,91.73620513,294,car,low,2,0,2016-10-04,15:30:00,2016-10-04 15:30:00,75.96899224806202,-0.3939393939393939,BHMBCCMKT01
17071,Shopping,1920,26.15050395,91.73353109,1300,car,low,3,0,2016-10-04,15:30:00,2016-10-04 15:30:00,67.70833333333334,-2.4545454545454546,BHMEURBRD01
9199,Others-CCCPS105a,2009,26.14747299,91.72804914,1288,bike,low,3,0,2016-10-04,15:30:00,2016-10-04 15:30:00,64.11149825783971,-1.7575757575757576,Others-CCCPS202
15759,Others-CCCPS98,3103,26.14749998,91.72797778,1127,car,low,3,0,2016-10-04,15:30:00,2016-10-04 15:30:00,36.31969062197873,-1.2727272727272727,Others-CCCPS135a
14447,Others-CCCPS8,1322,26.14754886,91.72799519,716,car,low,2,0,2016-10-04,15:30:00,2016-10-04 15:30:00,54.16036308623298,-1.121212121212121,Others-CCCPS119a
2639,BHMEURBRD01,470,26.14901995,91.7395035,411,car,low,3,0,2016-10-04,15:30:00,2016-10-04 15:30:00,87.44680851063829,-0.45454545454545453,Shopping
6575,BHMNCPNST01,485,26.14004753,91.73097233,338,car,low,3,0,2016-10-04,15:30:00,2016-10-04 15:30:00,69.69072164948453,-0.48484848484848486,BHMNCPHST01
3951,BHMMBMMBX01,687,20.0000347,78.00000286,572,car,average,3,0,2016-10-04,15:30:00,2016-10-04 15:30:00,83.26055312954877,-0.6363636363636364,BHMNCPHST01
15,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,low,2,0,2016-10-04,15:30:00,2016-10-04 15:30:00,28.596187175043326,-0.8181818181818182,BHMBCCTHL01
13135,Others-CCCPS202,2937,26.14749053,91.72799688,1213,car,average,4,0,2016-10-04,15:30:00,2016-10-04 15:30:00,41.300646918624444,-1.6363636363636365,Others-CCCPS135a
5263,BHMNCPHST01,1200,26.14001386,91.73099967,678,car,low,3,0,2016-10-04,15:30:00,2016-10-04 15:30:00,56.49999999999999,-1.4848484848484849,BHMNCPNST01
10511,Others-CCCPS119a,2803,26.14754061,91.72797041,511,car,low,2,0,2016-10-04,15:30:00,2016-10-04 15:30:00,18.230467356403853,-0.5454545454545454,Others-CCCPS8
11823,Others-CCCPS135a,3883,26.14749943,91.72800489,2839,car,low,4,0,2016-10-04,15:30:00,2016-10-04 15:30:00,73.11357198042751,-5.212121212121212,Others-CCCPS202
7888,Broad Street,690,26.13795775,91.74099445,534,car,low,2,0,2016-10-04,16:04:00,2016-10-04 16:04:00,77.39130434782608,-1.3823529411764706,BHMBCCTHL01
6576,BHMNCPNST01,485,26.14004753,91.73097233,317,car,low,2,0,2016-10-04,16:04:00,2016-10-04 16:04:00,65.36082474226804,-0.6176470588235294,BHMNCPHST01
1328,BHMBCCTHL01,387,26.14449459,91.73620513,270,car,low,1,0,2016-10-04,16:04:00,2016-10-04 16:04:00,69.76744186046511,-0.7058823529411765,BHMBCCMKT01
13136,Others-CCCPS202,2937,26.14749053,91.72799688,1121,truck,average,3,0,2016-10-04,16:04:00,2016-10-04 16:04:00,38.16819884235614,-2.7058823529411766,Others-CCCPS135a
14448,Others-CCCPS8,1322,26.14754886,91.72799519,664,bike,low,2,0,2016-10-04,16:04:00,2016-10-04 16:04:00,50.22692889561271,-1.5294117647058822,Others-CCCPS119a
5264,BHMNCPHST01,1200,26.14001386,91.73099967,648,bike,low,3,0,2016-10-04,16:04:00,2016-10-04 16:04:00,54.0,-0.8823529411764706,BHMNCPNST01
3952,BHMMBMMBX01,687,20.0000347,78.00000286,511,car,low,3,0,2016-10-04,16:04:00,2016-10-04 16:04:00,74.38136826783115,-1.7941176470588236,BHMNCPHST01
10512,Others-CCCPS119a,2803,26.14754061,91.72797041,461,car,average,3,0,2016-10-04,16:04:00,2016-10-04 16:04:00,16.446664288262575,-1.4705882352941178,Others-CCCPS8
16,BHMBCCMKT01,577,26.14453614,91.73617216,162,bike,low,1,0,2016-10-04,16:04:00,2016-10-04 16:04:00,28.07625649913345,-0.08823529411764706,BHMBCCTHL01
2640,BHMEURBRD01,470,26.14901995,91.7395035,376,bike,low,3,0,2016-10-04,16:04:00,2016-10-04 16:04:00,80.0,-1.0294117647058822,Shopping
15760,Others-CCCPS98,3103,26.14749998,91.72797778,1019,car,low,3,0,2016-10-04,16:04:00,2016-10-04 16:04:00,32.83918788269416,-3.176470588235294,Others-CCCPS135a
17072,Shopping,1920,26.15050395,91.73353109,1218,car,low,3,0,2016-10-04,16:04:00,2016-10-04 16:04:00,63.4375,-2.411764705882353,BHMEURBRD01
9200,Others-CCCPS105a,2009,26.14747299,91.72804914,1175,cycle,low,3,0,2016-10-04,16:04:00,2016-10-04 16:04:00,58.4868093578895,-3.323529411764706,Others-CCCPS202
11824,Others-CCCPS135a,3883,26.14749943,91.72800489,2656,bike,low,2,0,2016-10-04,16:04:00,2016-10-04 16:04:00,68.40072109193922,-5.382352941176471,Others-CCCPS202
17,BHMBCCMKT01,577,26.14453614,91.73617216,143,car,average,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,24.783362218370883,-0.7037037037037037,BHMBCCTHL01
14449,Others-CCCPS8,1322,26.14754886,91.72799519,618,truck,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,46.74735249621785,-1.7037037037037037,Others-CCCPS119a
13137,Others-CCCPS202,2937,26.14749053,91.72799688,1015,car,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,34.55907388491658,-3.925925925925926,Others-CCCPS135a
15761,Others-CCCPS98,3103,26.14749998,91.72797778,936,bike,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,30.164357073799547,-3.074074074074074,Others-CCCPS135a
9201,Others-CCCPS105a,2009,26.14747299,91.72804914,1089,car,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,54.20607267297163,-3.185185185185185,Others-CCCPS202
11825,Others-CCCPS135a,3883,26.14749943,91.72800489,2359,car,low,3,0,2016-10-04,16:31:00,2016-10-04 16:31:00,60.75199587947463,-11.0,Others-CCCPS202
17073,Shopping,1920,26.15050395,91.73353109,1075,truck,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,55.989583333333336,-5.296296296296297,BHMEURBRD01
1329,BHMBCCTHL01,387,26.14449459,91.73620513,245,car,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,63.30749354005169,-0.9259259259259259,BHMBCCMKT01
10513,Others-CCCPS119a,2803,26.14754061,91.72797041,406,truck,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,14.484480913307172,-2.037037037037037,Others-CCCPS8
7889,Broad Street,690,26.13795775,91.74099445,466,cycle,average,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,67.53623188405797,-2.5185185185185186,BHMBCCTHL01
3953,BHMMBMMBX01,687,20.0000347,78.00000286,471,car,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,68.5589519650655,-1.4814814814814814,BHMNCPHST01
2641,BHMEURBRD01,470,26.14901995,91.7395035,325,car,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,69.14893617021278,-1.8888888888888888,Shopping
6577,BHMNCPNST01,485,26.14004753,91.73097233,304,car,low,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,62.68041237113402,-0.48148148148148145,BHMNCPHST01
5265,BHMNCPHST01,1200,26.14001386,91.73099967,565,cycle,average,2,0,2016-10-04,16:31:00,2016-10-04 16:31:00,47.083333333333336,-3.074074074074074,BHMNCPNST01
3954,BHMMBMMBX01,687,20.0000347,78.00000286,282,bike,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,41.04803493449782,0.0,BHMNCPHST01
14450,Others-CCCPS8,1322,26.14754886,91.72799519,453,car,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,34.26626323751891,0.0,Others-CCCPS119a
10514,Others-CCCPS119a,2803,26.14754061,91.72797041,246,bike,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,8.776311095255084,0.0,Others-CCCPS8
9202,Others-CCCPS105a,2009,26.14747299,91.72804914,735,bike,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,36.58536585365854,0.0,Others-CCCPS202
17074,Shopping,1920,26.15050395,91.73353109,602,car,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,31.354166666666668,0.0,BHMEURBRD01
18,BHMBCCMKT01,577,26.14453614,91.73617216,54,car,low,1,0,2016-10-05,07:57:00,2016-10-05 07:57:00,9.358752166377817,0.0,BHMBCCTHL01
11826,Others-CCCPS135a,3883,26.14749943,91.72800489,1104,car,low,3,0,2016-10-05,07:57:00,2016-10-05 07:57:00,28.431625032191604,0.0,Others-CCCPS202
15762,Others-CCCPS98,3103,26.14749998,91.72797778,650,bike,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,20.947470190138574,0.0,Others-CCCPS135a
1330,BHMBCCTHL01,387,26.14449459,91.73620513,146,car,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,37.72609819121447,0.0,BHMBCCMKT01
6578,BHMNCPNST01,485,26.14004753,91.73097233,268,car,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,55.25773195876289,0.0,BHMNCPHST01
2642,BHMEURBRD01,470,26.14901995,91.7395035,127,car,low,1,0,2016-10-05,07:57:00,2016-10-05 07:57:00,27.02127659574468,0.0,Shopping
13138,Others-CCCPS202,2937,26.14749053,91.72799688,594,car,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,20.224719101123593,0.0,Others-CCCPS135a
5266,BHMNCPHST01,1200,26.14001386,91.73099967,229,car,average,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,19.083333333333332,0.0,BHMNCPNST01
7890,Broad Street,690,26.13795775,91.74099445,180,car,low,2,0,2016-10-05,07:57:00,2016-10-05 07:57:00,26.08695652173913,0.0,BHMBCCTHL01
14451,Others-CCCPS8,1322,26.14754886,91.72799519,487,car,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,36.83812405446293,1.0303030303030303,Others-CCCPS119a
5267,BHMNCPHST01,1200,26.14001386,91.73099967,333,cycle,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,27.750000000000004,3.1515151515151514,BHMNCPNST01
7891,Broad Street,690,26.13795775,91.74099445,294,car,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,42.608695652173914,3.4545454545454546,BHMBCCTHL01
19,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,average,1,0,2016-10-05,08:30:00,2016-10-05 08:30:00,10.22530329289428,0.15151515151515152,BHMBCCTHL01
11827,Others-CCCPS135a,3883,26.14749943,91.72800489,1599,car,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,41.17950038629925,15.0,Others-CCCPS202
1331,BHMBCCTHL01,387,26.14449459,91.73620513,169,car,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,43.669250645994836,0.696969696969697,BHMBCCMKT01
17075,Shopping,1920,26.15050395,91.73353109,779,bike,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,40.572916666666664,5.363636363636363,BHMEURBRD01
9203,Others-CCCPS105a,2009,26.14747299,91.72804914,817,car,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,40.66699850671976,2.484848484848485,Others-CCCPS202
10515,Others-CCCPS119a,2803,26.14754061,91.72797041,326,car,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,11.630396004281128,2.4242424242424243,Others-CCCPS8
15763,Others-CCCPS98,3103,26.14749998,91.72797778,760,car,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,24.492426683854333,3.3333333333333335,Others-CCCPS135a
6579,BHMNCPNST01,485,26.14004753,91.73097233,273,car,low,1,0,2016-10-05,08:30:00,2016-10-05 08:30:00,56.28865979381443,0.15151515151515152,BHMNCPHST01
2643,BHMEURBRD01,470,26.14901995,91.7395035,201,truck,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,42.765957446808514,2.242424242424242,Shopping
13139,Others-CCCPS202,2937,26.14749053,91.72799688,736,truck,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,25.059584610146405,4.303030303030303,Others-CCCPS135a
3955,BHMMBMMBX01,687,20.0000347,78.00000286,330,car,low,2,0,2016-10-05,08:30:00,2016-10-05 08:30:00,48.03493449781659,1.4545454545454546,BHMNCPHST01
15764,Others-CCCPS98,3103,26.14749998,91.72797778,896,car,average,4,0,2016-10-05,09:04:00,2016-10-05 09:04:00,28.87528198517564,4.0,Others-CCCPS135a
10516,Others-CCCPS119a,2803,26.14754061,91.72797041,419,car,low,2,0,2016-10-05,09:04:00,2016-10-05 09:04:00,14.948269711023904,2.735294117647059,Others-CCCPS8
7892,Broad Street,690,26.13795775,91.74099445,424,car,low,2,0,2016-10-05,09:04:00,2016-10-05 09:04:00,61.44927536231884,3.823529411764706,BHMBCCTHL01
6580,BHMNCPNST01,485,26.14004753,91.73097233,293,car,low,2,0,2016-10-05,09:04:00,2016-10-05 09:04:00,60.41237113402062,0.5882352941176471,BHMNCPHST01
9204,Others-CCCPS105a,2009,26.14747299,91.72804914,949,car,low,2,0,2016-10-05,09:04:00,2016-10-05 09:04:00,47.237431557989055,3.8823529411764706,Others-CCCPS202
3956,BHMMBMMBX01,687,20.0000347,78.00000286,395,cycle,average,3,0,2016-10-05,09:04:00,2016-10-05 09:04:00,57.49636098981077,1.911764705882353,BHMNCPHST01
11828,Others-CCCPS135a,3883,26.14749943,91.72800489,2142,car,low,3,0,2016-10-05,09:04:00,2016-10-05 09:04:00,55.16353335050219,15.970588235294118,Others-CCCPS202
14452,Others-CCCPS8,1322,26.14754886,91.72799519,554,bike,low,2,0,2016-10-05,09:04:00,2016-10-05 09:04:00,41.90620272314675,1.9705882352941178,Others-CCCPS119a
13140,Others-CCCPS202,2937,26.14749053,91.72799688,928,cycle,low,3,0,2016-10-05,09:04:00,2016-10-05 09:04:00,31.59686755192373,5.647058823529412,Others-CCCPS135a
5268,BHMNCPHST01,1200,26.14001386,91.73099967,470,bike,low,2,0,2016-10-05,09:04:00,2016-10-05 09:04:00,39.166666666666664,4.029411764705882,BHMNCPNST01
17076,Shopping,1920,26.15050395,91.73353109,975,car,average,4,0,2016-10-05,09:04:00,2016-10-05 09:04:00,50.78125,5.764705882352941,BHMEURBRD01
1332,BHMBCCTHL01,387,26.14449459,91.73620513,211,bike,low,2,0,2016-10-05,09:04:00,2016-10-05 09:04:00,54.52196382428941,1.2352941176470589,BHMBCCMKT01
